"Título de trazado: JTU_01_PT_83"
"N.º","Fecha Tiempo, GMT-05:00","Precipitacion, mm (LGR S/N: 2412759, SEN S/N: 2412759)","Final de archivo (LGR S/N: 2412759)"
80,18/07/17 09:53:23,7.9,
81,18/07/17 09:58:04,8.0,
82,18/07/17 10:05:45,8.1,
83,18/07/17 10:10:47,8.2,
84,18/07/17 10:14:40,8.3,
85,18/07/17 10:22:11,8.4,
86,18/07/17 10:34:56,8.5,
87,18/07/17 10:52:10,8.6,
88,18/07/17 11:32:32,8.7,
89,18/07/17 11:41:45,8.8,
90,18/07/17 11:51:07,8.9,
91,18/07/17 12:01:28,9.0,
92,18/07/17 12:05:42,9.1,
93,18/07/17 12:09:17,9.2,
94,18/07/17 12:21:24,9.3,
95,18/07/17 13:15:28,9.4,
96,18/07/17 13:43:10,9.5,
97,18/07/17 14:01:25,9.6,
98,18/07/17 14:18:47,9.7,
99,18/07/17 14:46:59,9.8,
100,18/07/17 14:54:22,9.9,
101,18/07/17 15:04:17,10.0,
102,18/07/17 15:09:37,10.1,
103,18/07/17 15:12:44,10.2,
104,18/07/17 15:16:50,10.3,
105,18/07/17 15:27:44,10.4,
106,18/07/17 15:31:43,10.5,
107,18/07/17 15:33:18,10.6,
108,18/07/17 15:34:11,10.7,
109,18/07/17 15:35:05,10.8,
110,18/07/17 15:36:20,10.9,
111,18/07/17 15:42:06,11.0,
112,18/07/17 18:03:31,11.1,
113,18/07/17 18:15:33,11.2,
114,18/07/17 18:20:02,11.3,
115,18/07/17 18:24:41,11.4,
116,18/07/17 18:30:36,11.5,
117,18/07/17 18:39:20,11.6,
118,18/07/17 19:08:24,11.7,
119,18/07/17 19:27:14,11.8,
120,18/07/17 19:32:11,11.9,
121,18/07/17 19:38:33,12.0,
122,18/07/17 20:04:29,12.1,
123,18/07/17 20:51:08,12.2,
124,18/07/17 21:23:50,12.3,
125,18/07/17 21:42:18,12.4,
126,18/07/17 22:15:01,12.5,
127,18/07/17 22:37:44,12.6,
128,19/07/17 03:13:05,12.7,
129,19/07/17 03:17:14,12.8,
130,19/07/17 03:22:42,12.9,
131,19/07/17 03:28:42,13.0,
132,19/07/17 03:34:20,13.1,
133,19/07/17 03:39:42,13.2,
134,19/07/17 03:45:23,13.3,
135,19/07/17 03:51:31,13.4,
136,19/07/17 04:07:42,13.5,
137,19/07/17 04:15:49,13.6,
138,19/07/17 04:44:46,13.7,
139,19/07/17 04:51:13,13.8,
140,19/07/17 05:02:47,13.9,
141,19/07/17 05:06:37,14.0,
142,19/07/17 05:10:11,14.1,
143,19/07/17 05:13:40,14.2,
144,19/07/17 05:16:54,14.3,
145,19/07/17 05:21:13,14.4,
146,19/07/17 05:25:28,14.5,
147,19/07/17 05:29:03,14.6,
148,19/07/17 05:32:08,14.7,
149,19/07/17 05:36:14,14.8,
150,19/07/17 05:39:38,14.9,
151,19/07/17 05:43:15,15.0,
152,19/07/17 05:46:59,15.1,
153,19/07/17 05:50:59,15.2,
154,19/07/17 05:55:38,15.3,
155,19/07/17 06:01:16,15.4,
156,19/07/17 06:08:53,15.5,
157,19/07/17 06:17:46,15.6,
158,19/07/17 06:26:41,15.7,
159,19/07/17 06:35:21,15.8,
160,19/07/17 06:43:45,15.9,
161,19/07/17 06:50:53,16.0,
162,19/07/17 06:58:13,16.1,
163,19/07/17 07:05:03,16.2,
164,19/07/17 07:11:42,16.3,
165,19/07/17 07:17:04,16.4,
166,19/07/17 07:22:24,16.5,
167,19/07/17 07:28:18,16.6,
168,19/07/17 07:33:04,16.7,
169,19/07/17 07:37:17,16.8,
170,19/07/17 07:41:35,16.9,
171,19/07/17 07:45:46,17.0,
172,19/07/17 07:49:42,17.1,
173,19/07/17 07:53:50,17.2,
174,19/07/17 07:57:44,17.3,
175,19/07/17 08:01:53,17.4,
176,19/07/17 08:06:01,17.5,
177,19/07/17 08:11:39,17.6,
178,19/07/17 08:17:14,17.7,
179,19/07/17 08:25:15,17.8,
180,19/07/17 17:11:06,17.9,
181,19/07/17 22:59:33,18.0,
182,21/07/17 17:18:36,18.1,
183,21/07/17 17:50:56,18.2,
184,21/07/17 17:56:16,18.3,
185,21/07/17 18:43:48,18.4,
186,21/07/17 19:09:26,18.5,
187,21/07/17 21:50:35,18.6,
188,21/07/17 22:12:26,18.7,
189,21/07/17 22:55:00,18.8,
190,22/07/17 07:30:27,18.9,
191,22/07/17 07:31:17,19.0,
192,22/07/17 07:31:42,19.1,
193,22/07/17 07:33:52,19.2,
194,22/07/17 12:29:31,19.3,
195,22/07/17 12:44:57,19.4,
196,22/07/17 13:33:28,19.5,
197,22/07/17 16:19:07,19.6,
198,22/07/17 16:37:43,19.7,
199,22/07/17 16:40:12,19.8,
200,22/07/17 16:46:04,19.9,
201,22/07/17 16:51:11,20.0,
202,22/07/17 16:59:48,20.1,
203,22/07/17 17:12:25,20.2,
204,24/07/17 03:47:25,20.3,
205,24/07/17 14:11:53,20.4,
206,24/07/17 15:06:07,20.5,
207,24/07/17 15:41:11,20.6,
208,24/07/17 17:33:49,20.7,
209,24/07/17 18:44:41,20.8,
210,24/07/17 23:34:43,20.9,
211,25/07/17 03:22:47,21.0,
212,25/07/17 04:49:44,21.1,
213,25/07/17 05:52:37,21.2,
214,25/07/17 06:14:21,21.3,
215,25/07/17 06:32:12,21.4,
216,25/07/17 06:56:21,21.5,
217,25/07/17 07:13:17,21.6,
218,25/07/17 07:29:43,21.7,
219,25/07/17 08:03:10,21.8,
220,25/07/17 08:48:50,21.9,
221,25/07/17 10:10:24,22.0,
222,25/07/17 10:25:07,22.1,
223,25/07/17 10:28:36,22.2,
224,25/07/17 10:29:57,22.3,
225,25/07/17 10:34:00,22.4,
226,25/07/17 10:36:57,22.5,
227,25/07/17 10:53:50,22.6,
228,25/07/17 11:14:54,22.7,
229,25/07/17 11:27:16,22.8,
230,25/07/17 11:49:36,22.9,
231,25/07/17 11:51:51,23.0,
232,25/07/17 11:55:08,23.1,
233,25/07/17 12:01:24,23.2,
234,25/07/17 12:05:19,23.3,
235,25/07/17 12:08:27,23.4,
236,25/07/17 12:12:48,23.5,
237,25/07/17 12:16:04,23.6,
238,25/07/17 12:24:21,23.7,
239,25/07/17 12:33:13,23.8,
240,25/07/17 12:45:44,23.9,
241,25/07/17 12:48:31,24.0,
242,25/07/17 13:02:30,24.1,
243,25/07/17 13:44:17,24.2,
244,25/07/17 13:50:23,24.3,
245,25/07/17 13:54:18,24.4,
246,25/07/17 13:57:43,24.5,
247,25/07/17 14:16:23,24.6,
248,25/07/17 17:13:01,24.7,
249,25/07/17 18:14:57,24.8,
250,25/07/17 18:45:25,24.9,
251,25/07/17 19:56:28,25.0,
252,25/07/17 22:48:18,25.1,
253,26/07/17 02:55:35,25.2,
254,26/07/17 03:21:14,25.3,
255,26/07/17 04:34:41,25.4,
256,26/07/17 05:46:20,25.5,
257,26/07/17 06:13:01,25.6,
258,26/07/17 06:49:27,25.7,
259,26/07/17 08:03:04,25.8,
260,26/07/17 08:41:56,25.9,
261,26/07/17 08:57:24,26.0,
262,26/07/17 09:31:58,26.1,
263,26/07/17 10:12:33,26.2,
264,26/07/17 11:03:26,26.3,
265,26/07/17 11:07:00,26.4,
266,26/07/17 11:11:09,26.5,
267,26/07/17 11:17:30,26.6,
268,26/07/17 12:52:56,26.7,
269,26/07/17 13:07:15,26.8,
270,26/07/17 14:38:30,26.9,
271,26/07/17 14:46:00,27.0,
272,26/07/17 15:01:48,27.1,
273,27/07/17 22:47:25,27.2,
274,28/07/17 07:50:20,27.3,
275,29/07/17 23:03:09,27.4,
276,31/07/17 10:44:54,27.5,
277,03/08/17 07:19:49,27.6,
278,04/08/17 13:13:33,27.7,
279,04/08/17 13:15:32,27.8,
280,04/08/17 13:36:08,27.9,
281,04/08/17 13:55:51,28.0,
282,04/08/17 14:04:07,28.1,
283,04/08/17 14:22:49,28.2,
284,04/08/17 14:51:56,28.3,
285,05/08/17 01:14:34,28.4,
286,05/08/17 01:35:11,28.5,
287,05/08/17 02:27:27,28.6,
288,05/08/17 03:23:34,28.7,
289,05/08/17 04:35:43,28.8,
290,05/08/17 05:23:11,28.9,
291,05/08/17 05:53:26,29.0,
292,05/08/17 06:08:10,29.1,
293,07/08/17 04:09:26,29.2,
294,07/08/17 05:21:48,29.3,
295,07/08/17 11:33:21,29.4,
296,07/08/17 13:30:59,29.5,
297,08/08/17 08:28:54,29.6,
298,08/08/17 08:40:18,29.7,
299,08/08/17 08:54:04,29.8,
300,08/08/17 09:30:39,29.9,
301,08/08/17 09:44:28,30.0,
302,08/08/17 10:04:57,30.1,
303,08/08/17 11:28:58,30.2,
304,08/08/17 14:09:50,30.3,
305,08/08/17 14:14:38,30.4,
306,08/08/17 14:15:54,30.5,
307,08/08/17 14:17:30,30.6,
308,08/08/17 14:19:24,30.7,
309,08/08/17 14:27:41,30.8,
310,09/08/17 02:55:47,30.9,
311,10/08/17 07:12:18,31.0,
312,11/08/17 01:03:11,31.1,
313,11/08/17 04:31:18,31.2,
314,11/08/17 05:12:15,31.3,
315,11/08/17 05:45:32,31.4,
316,11/08/17 05:55:52,31.5,
317,11/08/17 06:02:48,31.6,
318,11/08/17 06:16:32,31.7,
319,12/08/17 15:36:04,31.8,
320,13/08/17 00:27:54,31.9,
321,13/08/17 00:56:50,32.0,
322,13/08/17 01:33:57,32.1,
323,16/08/17 15:50:34,32.2,
324,18/08/17 22:09:11,32.3,
325,18/08/17 23:10:40,32.4,
326,18/08/17 23:20:03,32.5,
327,19/08/17 07:31:59,32.6,
328,19/08/17 12:58:42,32.7,
329,19/08/17 13:03:24,32.8,
330,19/08/17 13:05:33,32.9,
331,19/08/17 13:07:33,33.0,
332,19/08/17 13:09:53,33.1,
333,19/08/17 13:12:42,33.2,
334,19/08/17 13:14:48,33.3,
335,19/08/17 13:16:28,33.4,
336,19/08/17 13:17:45,33.5,
337,19/08/17 13:19:38,33.6,
338,19/08/17 13:21:00,33.7,
339,19/08/17 13:22:16,33.8,
340,19/08/17 13:23:23,33.9,
341,19/08/17 13:24:39,34.0,
342,19/08/17 13:26:04,34.1,
343,19/08/17 13:28:50,34.2,
344,19/08/17 13:31:26,34.3,
345,19/08/17 13:35:00,34.4,
346,19/08/17 13:37:44,34.5,
347,19/08/17 13:39:22,34.6,
348,19/08/17 13:41:50,34.7,
349,19/08/17 13:43:30,34.8,
350,19/08/17 13:44:58,34.9,
351,19/08/17 13:46:28,35.0,
352,19/08/17 13:48:33,35.1,
353,19/08/17 13:50:44,35.2,
354,19/08/17 13:52:47,35.3,
355,19/08/17 13:55:18,35.4,
356,19/08/17 13:56:55,35.5,
357,19/08/17 13:58:37,35.6,
358,19/08/17 14:00:38,35.7,
359,19/08/17 14:02:56,35.8,
360,19/08/17 14:04:58,35.9,
361,19/08/17 14:06:31,36.0,
362,19/08/17 14:07:55,36.1,
363,19/08/17 14:09:24,36.2,
364,19/08/17 14:11:30,36.3,
365,19/08/17 14:14:05,36.4,
366,19/08/17 14:23:24,36.5,
367,19/08/17 16:21:30,36.6,
368,19/08/17 16:51:35,36.7,
369,19/08/17 16:53:29,36.8,
370,19/08/17 16:55:50,36.9,
371,19/08/17 16:58:03,37.0,
372,19/08/17 17:00:25,37.1,
373,19/08/17 17:03:31,37.2,
374,19/08/17 17:06:25,37.3,
375,19/08/17 17:09:48,37.4,
376,19/08/17 17:12:40,37.5,
377,19/08/17 17:14:55,37.6,
378,19/08/17 17:17:11,37.7,
379,19/08/17 17:19:12,37.8,
380,19/08/17 17:21:59,37.9,
381,19/08/17 17:24:48,38.0,
382,19/08/17 17:26:39,38.1,
383,19/08/17 17:28:17,38.2,
384,19/08/17 17:29:48,38.3,
385,19/08/17 17:34:43,38.4,
386,19/08/17 17:38:57,38.5,
387,19/08/17 17:43:09,38.6,
388,19/08/17 17:45:51,38.7,
389,19/08/17 17:47:50,38.8,
390,19/08/17 17:49:52,38.9,
391,19/08/17 17:51:11,39.0,
392,19/08/17 17:52:32,39.1,
393,19/08/17 17:53:48,39.2,
394,19/08/17 17:55:07,39.3,
395,19/08/17 17:56:17,39.4,
396,19/08/17 17:57:04,39.5,
397,19/08/17 17:58:30,39.6,
398,19/08/17 18:01:15,39.7,
399,19/08/17 18:03:48,39.8,
400,19/08/17 18:05:40,39.9,
401,19/08/17 18:07:02,40.0,
402,19/08/17 18:08:03,40.1,
403,19/08/17 18:09:13,40.2,
404,19/08/17 18:10:39,40.3,
405,19/08/17 18:11:34,40.4,
406,19/08/17 18:12:51,40.5,
407,19/08/17 18:14:40,40.6,
408,19/08/17 18:17:13,40.7,
409,19/08/17 18:20:04,40.8,
410,19/08/17 18:23:48,40.9,
411,19/08/17 18:27:07,41.0,
412,19/08/17 18:43:50,41.1,
413,21/08/17 00:40:31,41.2,
414,21/08/17 00:49:29,41.3,
415,21/08/17 00:51:54,41.4,
416,21/08/17 01:01:28,41.5,
417,21/08/17 01:03:36,41.6,
418,21/08/17 01:06:17,41.7,
419,21/08/17 01:11:16,41.8,
420,21/08/17 01:14:31,41.9,
421,21/08/17 01:18:33,42.0,
422,21/08/17 01:20:59,42.1,
423,21/08/17 01:24:49,42.2,
424,21/08/17 01:31:59,42.3,
425,21/08/17 03:08:06,42.4,
426,21/08/17 03:12:12,42.5,
427,21/08/17 03:16:40,42.6,
428,21/08/17 03:22:37,42.7,
429,21/08/17 03:29:41,42.8,
430,21/08/17 03:36:37,42.9,
431,21/08/17 03:42:44,43.0,
432,21/08/17 03:53:05,43.1,
433,21/08/17 04:01:58,43.2,
434,21/08/17 04:10:15,43.3,
435,21/08/17 06:14:32,43.4,
436,21/08/17 06:33:45,43.5,
437,21/08/17 06:43:46,43.6,
438,21/08/17 06:50:56,43.7,
439,21/08/17 06:57:37,43.8,
440,21/08/17 07:03:28,43.9,
441,21/08/17 07:07:50,44.0,
442,21/08/17 07:11:00,44.1,
443,21/08/17 07:13:17,44.2,
444,21/08/17 07:16:24,44.3,
445,21/08/17 07:18:59,44.4,
446,21/08/17 07:21:22,44.5,
447,21/08/17 07:23:32,44.6,
448,21/08/17 07:26:04,44.7,
449,21/08/17 07:28:48,44.8,
450,21/08/17 07:31:08,44.9,
451,21/08/17 07:33:44,45.0,
452,21/08/17 07:36:51,45.1,
453,21/08/17 07:43:34,45.2,
454,21/08/17 07:54:42,45.3,
455,21/08/17 11:14:08,45.4,
456,21/08/17 14:59:11,45.5,
457,21/08/17 14:59:22,45.6,
458,21/08/17 15:05:03,45.7,
459,21/08/17 15:11:25,45.8,
460,21/08/17 15:23:53,45.9,
461,21/08/17 15:32:04,46.0,
462,21/08/17 15:41:49,46.1,
463,21/08/17 15:59:47,46.2,
464,21/08/17 16:13:23,46.3,
465,21/08/17 18:13:23,46.4,
466,21/08/17 18:39:07,46.5,
467,21/08/17 18:51:39,46.6,
468,21/08/17 18:59:10,46.7,
469,21/08/17 19:07:28,46.8,
470,21/08/17 19:16:40,46.9,
471,21/08/17 19:27:00,47.0,
472,21/08/17 19:37:18,47.1,
473,21/08/17 19:48:35,47.2,
474,21/08/17 20:14:34,47.3,
475,22/08/17 06:20:22,47.4,
476,22/08/17 06:32:19,47.5,
477,22/08/17 06:42:12,47.6,
478,22/08/17 06:51:42,47.7,
479,22/08/17 06:57:22,47.8,
480,22/08/17 07:01:21,47.9,
481,22/08/17 07:15:48,48.0,
482,22/08/17 11:39:32,48.1,
483,22/08/17 11:42:05,48.2,
484,22/08/17 11:47:04,48.3,
485,22/08/17 11:54:32,48.4,
486,22/08/17 11:59:44,48.5,
487,22/08/17 12:04:26,48.6,
488,22/08/17 12:14:02,48.7,
489,22/08/17 12:23:25,48.8,
490,22/08/17 13:32:47,48.9,
491,22/08/17 14:07:34,49.0,
492,22/08/17 15:14:39,49.1,
493,22/08/17 15:21:58,49.2,
494,22/08/17 17:26:20,49.3,
495,22/08/17 17:29:43,49.4,
496,22/08/17 17:31:54,49.5,
497,22/08/17 17:36:12,49.6,
498,22/08/17 18:29:54,49.7,
499,22/08/17 21:43:22,49.8,
500,23/08/17 07:26:09,49.9,
501,23/08/17 07:40:21,50.0,
502,24/08/17 07:26:17,50.1,
503,24/08/17 22:20:40,50.2,
504,24/08/17 23:15:10,50.3,
505,24/08/17 23:44:59,50.4,
506,25/08/17 01:29:30,50.5,
507,25/08/17 04:34:59,50.6,
508,25/08/17 10:37:42,50.7,
509,25/08/17 10:37:49,50.8,
510,25/08/17 10:37:58,50.9,
511,25/08/17 10:38:09,51.0,
512,25/08/17 10:38:22,51.1,
513,25/08/17 10:38:37,51.2,
514,25/08/17 10:38:52,51.3,
515,25/08/17 10:39:11,51.4,
516,25/08/17 10:39:30,51.5,
517,25/08/17 10:39:49,51.6,
518,25/08/17 10:40:07,51.7,
519,25/08/17 10:40:25,51.8,
520,25/08/17 10:40:44,51.9,
521,25/08/17 10:41:04,52.0,
522,25/08/17 10:41:26,52.1,
523,25/08/17 10:41:47,52.2,
524,25/08/17 10:42:10,52.3,
525,25/08/17 10:42:31,52.4,
526,25/08/17 10:42:54,52.5,
527,25/08/17 10:43:18,52.6,
528,25/08/17 10:43:40,52.7,
529,25/08/17 10:43:58,52.8,
530,25/08/17 10:44:15,52.9,
531,25/08/17 10:44:32,53.0,
532,25/08/17 10:44:51,53.1,
533,25/08/17 10:45:12,53.2,
534,25/08/17 10:45:33,53.3,
535,25/08/17 10:45:51,53.4,
536,25/08/17 10:46:13,53.5,
537,25/08/17 10:46:34,53.6,
538,25/08/17 10:46:52,53.7,
539,25/08/17 10:47:08,53.8,
540,25/08/17 10:47:24,53.9,
541,25/08/17 10:47:43,54.0,
542,25/08/17 10:48:05,54.1,
543,25/08/17 10:48:29,54.2,
544,25/08/17 10:48:54,54.3,
545,25/08/17 10:49:19,54.4,
546,25/08/17 10:49:41,54.5,
547,25/08/17 10:49:59,54.6,
548,25/08/17 10:50:57,54.7,
549,25/08/17 10:51:07,54.8,
550,25/08/17 10:51:43,54.9,
551,25/08/17 10:52:04,55.0,
552,25/08/17 10:52:11,55.1,
553,25/08/17 10:52:55,55.2,
554,25/08/17 10:53:00,55.3,
555,25/08/17 10:53:35,55.4,
556,25/08/17 10:53:47,55.5,
557,25/08/17 10:54:06,55.6,
558,25/08/17 10:54:23,55.7,
559,25/08/17 10:54:46,55.8,
560,25/08/17 10:55:52,55.9,
561,25/08/17 10:56:31,56.0,
562,25/08/17 10:57:00,56.1,
563,25/08/17 10:57:15,56.2,
564,25/08/17 10:57:49,56.3,
565,25/08/17 10:58:19,56.4,
566,25/08/17 10:58:51,56.5,
567,25/08/17 10:59:33,56.6,
568,25/08/17 11:00:20,56.7,
569,25/08/17 11:00:55,56.8,
570,25/08/17 11:01:32,56.9,
571,25/08/17 11:02:11,57.0,
572,25/08/17 11:02:49,57.1,
573,25/08/17 11:03:40,57.2,
574,25/08/17 11:04:12,57.3,
575,25/08/17 11:04:46,57.4,
576,25/08/17 11:05:20,57.5,
577,25/08/17 11:05:53,57.6,
578,25/08/17 11:06:18,57.7,
579,25/08/17 11:06:55,57.8,
580,25/08/17 11:07:32,57.9,
581,25/08/17 11:08:18,58.0,
582,25/08/17 11:08:56,58.1,
583,25/08/17 11:09:23,58.2,
584,25/08/17 11:10:01,58.3,
585,25/08/17 11:10:50,58.4,
586,25/08/17 11:11:24,58.5,
587,25/08/17 11:11:58,58.6,
588,25/08/17 11:12:24,58.7,
589,25/08/17 11:12:50,58.8,
590,25/08/17 11:13:25,58.9,
591,25/08/17 11:14:04,59.0,
592,25/08/17 11:14:42,59.1,
593,25/08/17 11:15:27,59.2,
594,25/08/17 11:16:10,59.3,
595,25/08/17 11:16:56,59.4,
596,25/08/17 11:17:46,59.5,
597,25/08/17 11:18:35,59.6,
598,25/08/17 11:19:22,59.7,
599,25/08/17 11:20:14,59.8,
600,25/08/17 11:21:05,59.9,
601,25/08/17 11:21:55,60.0,
602,25/08/17 11:22:44,60.1,
603,25/08/17 11:23:41,60.2,
604,25/08/17 11:24:39,60.3,
605,25/08/17 11:25:39,60.4,
606,25/08/17 11:26:36,60.5,
607,25/08/17 11:27:26,60.6,
608,25/08/17 11:28:19,60.7,
609,25/08/17 11:29:13,60.8,
610,25/08/17 11:30:05,60.9,
611,25/08/17 11:30:48,61.0,
612,25/08/17 11:31:27,61.1,
613,25/08/17 11:31:59,61.2,
614,25/08/17 11:32:27,61.3,
615,25/08/17 11:32:54,61.4,
616,25/08/17 11:33:22,61.5,
617,25/08/17 11:33:49,61.6,
618,25/08/17 11:34:17,61.7,
619,25/08/17 11:34:47,61.8,
620,25/08/17 11:35:16,61.9,
621,25/08/17 11:35:46,62.0,
622,25/08/17 11:36:15,62.1,
623,25/08/17 11:36:45,62.2,
624,25/08/17 11:37:16,62.3,
625,25/08/17 11:37:44,62.4,
626,25/08/17 11:38:14,62.5,
627,25/08/17 11:38:46,62.6,
628,25/08/17 11:39:18,62.7,
629,25/08/17 11:39:51,62.8,
630,25/08/17 11:40:25,62.9,
631,25/08/17 11:40:58,63.0,
632,25/08/17 11:41:33,63.1,
633,25/08/17 11:42:09,63.2,
634,25/08/17 11:42:46,63.3,
635,25/08/17 11:43:24,63.4,
636,25/08/17 11:44:01,63.5,
637,25/08/17 11:44:38,63.6,
638,25/08/17 11:45:14,63.7,
639,25/08/17 11:45:53,63.8,
640,25/08/17 11:46:32,63.9,
641,25/08/17 11:47:12,64.0,
642,25/08/17 11:47:50,64.1,
643,25/08/17 11:48:28,64.2,
644,25/08/17 11:49:09,64.3,
645,25/08/17 11:50:00,64.4,
646,25/08/17 11:50:54,64.5,
647,25/08/17 11:51:56,64.6,
648,25/08/17 11:52:47,64.7,
649,25/08/17 11:53:34,64.8,
650,25/08/17 11:54:23,64.9,
651,25/08/17 11:55:08,65.0,
652,25/08/17 11:56:03,65.1,
653,25/08/17 11:57:01,65.2,
654,25/08/17 11:58:02,65.3,
655,25/08/17 11:59:09,65.4,
656,25/08/17 12:00:14,65.5,
657,25/08/17 12:01:23,65.6,
658,25/08/17 12:02:58,65.7,
659,25/08/17 12:04:42,65.8,
660,25/08/17 12:06:47,65.9,
661,25/08/17 12:08:28,66.0,
662,25/08/17 12:10:00,66.1,
663,25/08/17 12:11:47,66.2,
664,25/08/17 12:13:39,66.3,
665,25/08/17 12:15:40,66.4,
666,25/08/17 12:17:55,66.5,
667,25/08/17 12:20:17,66.6,
668,25/08/17 12:23:16,66.7,
669,25/08/17 12:27:09,66.8,
670,25/08/17 12:30:48,66.9,
671,25/08/17 12:34:43,67.0,
672,25/08/17 12:39:32,67.1,
673,25/08/17 12:45:18,67.2,
674,25/08/17 12:51:52,67.3,
675,25/08/17 12:56:54,67.4,
676,25/08/17 13:00:49,67.5,
677,26/08/17 18:29:00,67.6,
678,26/08/17 18:44:56,67.7,
679,27/08/17 06:12:44,67.8,
680,27/08/17 06:19:39,67.9,
681,27/08/17 06:27:50,68.0,
682,27/08/17 06:36:14,68.1,
683,27/08/17 06:41:21,68.2,
684,27/08/17 11:37:43,68.3,
685,27/08/17 20:30:18,68.4,
686,27/08/17 20:38:30,68.5,
687,27/08/17 20:45:02,68.6,
688,27/08/17 20:49:30,68.7,
689,27/08/17 21:14:41,68.8,
690,27/08/17 21:32:12,68.9,
691,27/08/17 21:34:47,69.0,
692,27/08/17 21:37:48,69.1,
693,27/08/17 21:42:14,69.2,
694,27/08/17 21:47:23,69.3,
695,27/08/17 21:51:38,69.4,
696,27/08/17 21:56:30,69.5,
697,28/08/17 11:30:18,69.6,
698,28/08/17 11:34:27,69.7,
699,28/08/17 11:54:34,69.8,
700,28/08/17 12:04:38,69.9,
701,28/08/17 12:06:05,70.0,
702,28/08/17 12:08:02,70.1,
703,28/08/17 12:13:35,70.2,
704,28/08/17 12:20:57,70.3,
705,28/08/17 12:27:37,70.4,
706,28/08/17 12:32:10,70.5,
707,28/08/17 12:37:26,70.6,
708,28/08/17 12:39:45,70.7,
709,28/08/17 12:43:32,70.8,
710,28/08/17 12:49:56,70.9,
711,28/08/17 13:17:50,71.0,
712,28/08/17 13:45:54,71.1,
713,28/08/17 13:52:10,71.2,
714,28/08/17 14:09:01,71.3,
715,28/08/17 14:16:00,71.4,
716,28/08/17 14:19:37,71.5,
717,28/08/17 14:23:34,71.6,
718,28/08/17 14:29:28,71.7,
719,28/08/17 14:30:34,71.8,
720,28/08/17 14:31:32,71.9,
721,28/08/17 14:39:16,72.0,
722,28/08/17 14:44:04,72.1,
723,28/08/17 14:47:31,72.2,
724,28/08/17 14:57:33,72.3,
725,28/08/17 15:36:04,72.4,
726,28/08/17 16:54:34,72.5,
