Título de trazado: JTU_01_PT_32
"N.º,""Fecha Tiempo, GMT-05:00"",""PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)"",""Final de archivo (LGR S/N: 2412761)"""
"128;09/10/2014 11:45:57;12.7"
"129;09/10/2014 11:51:30;12.8"
"130;09/10/2014 11:53:32;12.9"
"131;09/10/2014 11:54:59;13"
"132;09/10/2014 11:56:32;13.1"
"133;09/10/2014 11:58:20;13.2"
"134;09/10/2014 12:00:24;13.3"
"135;09/10/2014 12:03:51;13.4"
"136;09/10/2014 12:09:43;13.5"
"137;09/10/2014 12:21:08;13.6"
"138;09/10/2014 12:25:11;13.7"
"139;09/10/2014 12:27:15;13.8"
"140;09/10/2014 12:30:07;13.9"
"141;09/10/2014 12:41:57;14"
"142;09/10/2014 12:46:39;14.1"
"143;09/10/2014 12:49:35;14.2"
"144;09/10/2014 12:51:26;14.3"
"145;09/10/2014 12:53:40;14.4"
"146;09/10/2014 12:55:44;14.5"
"147;09/10/2014 12:57:43;14.6"
"148;09/10/2014 13:01:31;14.7"
"149;09/10/2014 13:05:49;14.8"
"150;09/10/2014 13:07:53;14.9"
"151;09/10/2014 13:08:54;15"
"152;09/10/2014 13:09:55;15.1"
"153;09/10/2014 13:13:13;15.2"
"154;09/10/2014 13:17:19;15.3"
"155;09/10/2014 13:22:02;15.4"
"156;09/10/2014 13:25:57;15.5"
"157;09/10/2014 13:27:18;15.6"
"158;09/10/2014 13:28:13;15.7"
"159;09/10/2014 13:29:51;15.8"
"160;09/10/2014 13:31:45;15.9"
"161;09/10/2014 13:32:53;16"
"162;09/10/2014 13:33:48;16.1"
"163;09/10/2014 13:35:00;16.2"
"164;09/10/2014 13:36:13;16.3"
"165;09/10/2014 13:37:33;16.4"
"166;09/10/2014 13:38:46;16.5"
"167;09/10/2014 13:39:53;16.6"
"168;09/10/2014 13:41:36;16.7"
"169;09/10/2014 13:44:25;16.8"
"170;09/10/2014 13:45:48;16.9"
"171;09/10/2014 13:46:38;17"
"172;09/10/2014 13:47:29;17.1"
"173;09/10/2014 13:48:41;17.2"
"174;09/10/2014 13:49:45;17.3"
"175;09/10/2014 13:50:50;17.4"
"176;09/10/2014 13:51:53;17.5"
"177;09/10/2014 13:53:51;17.6"
"178;09/10/2014 14:00:16;17.7"
"179;09/10/2014 14:03:18;17.8"
"180;09/10/2014 14:05:09;17.9"
"181;09/10/2014 14:06:19;18"
"182;09/10/2014 14:09:56;18.1"
"183;09/10/2014 14:10:41;18.2"
"184;09/10/2014 14:11:19;18.3"
"185;09/10/2014 14:11:59;18.4"
"186;09/10/2014 14:12:26;18.5"
"187;09/10/2014 14:13:03;18.6"
"188;09/10/2014 14:13:51;18.7"
"189;09/10/2014 14:21:36;18.8"
"190;09/10/2014 14:25:57;18.9"
"191;09/10/2014 14:27:13;19"
"192;09/10/2014 14:28:57;19.1"
"193;09/10/2014 14:31:10;19.2"
"194;09/10/2014 14:34:49;19.3"
"195;09/10/2014 14:43:22;19.4"
"196;09/10/2014 14:45:50;19.5"
"197;09/10/2014 15:15:38;19.6"
"198;09/10/2014 15:19:17;19.7"
"199;09/10/2014 15:23:36;19.8"
"200;09/10/2014 15:24:57;19.9"
"201;09/10/2014 15:26:04;20"
"202;09/10/2014 15:26:53;20.1"
"203;09/10/2014 15:27:37;20.2"
"204;09/10/2014 15:28:00;20.3"
"205;09/10/2014 15:28:33;20.4"
"206;09/10/2014 15:29:04;20.5"
"207;09/10/2014 15:29:50;20.6"
"208;09/10/2014 15:30:44;20.7"
"209;09/10/2014 15:31:30;20.8"
"210;09/10/2014 15:31:55;20.9"
"211;09/10/2014 15:32:15;21"
"212;09/10/2014 15:32:37;21.1"
"213;09/10/2014 15:33:06;21.2"
"214;09/10/2014 15:33:28;21.3"
"215;09/10/2014 15:33:49;21.4"
"216;09/10/2014 15:34:19;21.5"
"217;09/10/2014 15:36:17;21.6"
"218;09/10/2014 15:37:25;21.7"
"219;09/10/2014 15:37:46;21.8"
"220;09/10/2014 15:38:07;21.9"
"221;09/10/2014 15:38:36;22"
"222;09/10/2014 15:39:10;22.1"
"223;09/10/2014 15:39:48;22.2"
"224;09/10/2014 15:40:21;22.3"
"225;09/10/2014 15:41:08;22.4"
"226;09/10/2014 15:42:00;22.5"
"227;09/10/2014 15:42:41;22.6"
"228;09/10/2014 15:43:46;22.7"
"229;09/10/2014 15:44:58;22.8"
"230;09/10/2014 15:47:35;22.9"
"231;09/10/2014 15:49:15;23"
"232;09/10/2014 15:50:39;23.1"
"233;09/10/2014 15:53:59;23.2"
"234;09/10/2014 15:58:46;23.3"
"235;09/10/2014 16:11:27;23.4"
"236;09/10/2014 16:12:38;23.5"
"237;09/10/2014 16:13:59;23.6"
"238;09/10/2014 16:15:37;23.7"
"239;09/10/2014 16:16:51;23.8"
"240;09/10/2014 16:17:38;23.9"
"241;09/10/2014 16:18:05;24"
"242;09/10/2014 16:18:21;24.1"
"243;09/10/2014 16:18:55;24.2"
"244;09/10/2014 16:19:23;24.3"
"245;09/10/2014 16:19:45;24.4"
"246;09/10/2014 16:20:07;24.5"
"247;09/10/2014 16:21:07;24.6"
"248;09/10/2014 16:22:12;24.7"
"249;09/10/2014 16:23:09;24.8"
"250;09/10/2014 16:23:48;24.9"
"251;09/10/2014 16:24:32;25"
"252;09/10/2014 16:25:19;25.1"
"253;09/10/2014 16:26:44;25.2"
"254;09/10/2014 16:27:29;25.3"
"255;09/10/2014 16:27:59;25.4"
"256;09/10/2014 16:28:45;25.5"
"257;09/10/2014 16:29:39;25.6"
"258;09/10/2014 16:30:33;25.7"
"259;09/10/2014 16:31:56;25.8"
"260;09/10/2014 16:32:52;25.9"
"261;09/10/2014 16:33:48;26"
"262;09/10/2014 16:36:26;26.1"
"263;09/10/2014 16:42:12;26.2"
"264;09/10/2014 16:45:43;26.3"
"265;09/10/2014 17:10:33;26.4"
"266;09/10/2014 17:24:57;26.5"
"267;09/10/2014 17:44:21;26.6"
"268;09/10/2014 17:48:12;26.7"
"269;09/10/2014 17:52:42;26.8"
"270;09/10/2014 17:54:20;26.9"
"271;09/10/2014 17:55:40;27"
"272;09/10/2014 17:56:50;27.1"
"273;09/10/2014 17:57:56;27.2"
"274;09/10/2014 17:59:05;27.3"
"275;09/10/2014 18:00:31;27.4"
"276;09/10/2014 18:03:21;27.5"
"277;09/10/2014 18:08:54;27.6"
"278;09/10/2014 18:13:56;27.7"
"279;09/10/2014 18:41:32;27.8"
"280;09/10/2014 19:16:31;27.9"
"281;09/10/2014 21:52:43;28"
"282;09/10/2014 23:42:38;28.1"
"283;09/10/2014 23:51:25;28.2"
"284;09/10/2014 23:54:38;28.3"
"285;09/10/2014 23:56:40;28.4"
"286;09/10/2014 23:58:46;28.5"
"287;10/10/2014 00:02:26;28.6"
"288;10/10/2014 00:05:40;28.7"
"289;10/10/2014 00:08:38;28.8"
"290;10/10/2014 00:10:50;28.9"
"291;10/10/2014 00:13:17;29"
"292;10/10/2014 00:16:12;29.1"
"293;10/10/2014 00:20:11;29.2"
"294;10/10/2014 00:23:43;29.3"
"295;10/10/2014 00:26:48;29.4"
"296;10/10/2014 00:30:39;29.5"
"297;10/10/2014 00:35:12;29.6"
"298;10/10/2014 00:42:11;29.7"
"299;10/10/2014 00:48:55;29.8"
"300;10/10/2014 01:00:00;29.9"
"301;10/10/2014 01:42:50;30"
"302;10/10/2014 01:50:53;30.1"
"303;10/10/2014 01:58:30;30.2"
"304;10/10/2014 02:03:11;30.3"
"305;10/10/2014 02:08:50;30.4"
"306;10/10/2014 02:15:19;30.5"
"307;10/10/2014 02:25:05;30.6"
"308;10/10/2014 03:05:56;30.7"
"309;10/10/2014 03:30:36;30.8"
"310;10/10/2014 03:52:35;30.9"
"311;10/10/2014 09:50:42;31"
"312;10/10/2014 09:53:01;31.1"
"313;10/10/2014 09:55:19;31.2"
"314;10/10/2014 09:57:56;31.3"
"315;10/10/2014 10:02:33;31.4"
"316;10/10/2014 10:05:53;31.5"
"317;10/10/2014 10:16:00;31.6"
"318;10/10/2014 11:15:23;31.7"
"319;10/10/2014 11:30:49;31.8"
"320;10/10/2014 11:31:58;31.9"
"321;10/10/2014 11:33:07;32"
"322;10/10/2014 11:34:34;32.1"
"323;10/10/2014 11:37:08;32.2"
"324;10/10/2014 11:40:27;32.3"
"325;10/10/2014 11:41:45;32.4"
"326;10/10/2014 11:42:25;32.5"
"327;10/10/2014 11:43:05;32.6"
"328;10/10/2014 11:43:55;32.7"
"329;10/10/2014 11:45:03;32.8"
"330;10/10/2014 11:45:42;32.9"
"331;10/10/2014 11:46:35;33"
"332;10/10/2014 11:48:55;33.1"
"333;10/10/2014 11:51:06;33.2"
"334;10/10/2014 11:52:41;33.3"
"335;10/10/2014 11:54:53;33.4"
"336;10/10/2014 11:56:51;33.5"
"337;10/10/2014 11:59:40;33.6"
"338;10/10/2014 12:01:46;33.7"
"339;10/10/2014 12:03:22;33.8"
"340;10/10/2014 12:04:27;33.9"
"341;10/10/2014 12:05:53;34"
"342;10/10/2014 12:08:20;34.1"
"343;10/10/2014 12:15:39;34.2"
"344;10/10/2014 12:25:03;34.3"
"345;10/10/2014 12:46:50;34.4"
"346;10/10/2014 12:48:32;34.5"
"347;10/10/2014 13:46:02;34.6"
"348;10/10/2014 13:48:55;34.7"
"349;10/10/2014 13:50:49;34.8"
"350;10/10/2014 13:51:25;34.9"
"351;10/10/2014 13:52:20;35"
"352;10/10/2014 13:53:15;35.1"
"353;10/10/2014 13:54:35;35.2"
"354;10/10/2014 13:55:17;35.3"
"355;10/10/2014 13:55:44;35.4"
"356;10/10/2014 13:56:01;35.5"
"357;10/10/2014 13:56:35;35.6"
"358;10/10/2014 13:57:40;35.7"
"359;10/10/2014 14:00:37;35.8"
"360;10/10/2014 14:03:54;35.9"
"361;10/10/2014 14:07:51;36"
"362;10/10/2014 14:09:02;36.1"
"363;10/10/2014 14:11:41;36.2"
"364;10/10/2014 14:13:07;36.3"
"365;10/10/2014 14:14:33;36.4"
"366;10/10/2014 14:15:41;36.5"
"367;10/10/2014 14:17:39;36.6"
"368;10/10/2014 14:19:21;36.7"
"369;10/10/2014 14:20:28;36.8"
"370;10/10/2014 14:21:21;36.9"
"371;10/10/2014 14:22:33;37"
"372;10/10/2014 14:23:50;37.1"
"373;10/10/2014 14:25:14;37.2"
"374;10/10/2014 14:26:10;37.3"
"375;10/10/2014 14:27:24;37.4"
"376;10/10/2014 14:29:36;37.5"
"377;10/10/2014 14:31:20;37.6"
"378;10/10/2014 14:33:52;37.7"
"379;10/10/2014 14:42:08;37.8"
"380;10/10/2014 14:52:27;37.9"
"381;10/10/2014 14:54:15;38"
"382;10/10/2014 14:56:23;38.1"
"383;10/10/2014 14:58:31;38.2"
"384;10/10/2014 15:00:04;38.3"
"385;10/10/2014 15:01:40;38.4"
"386;10/10/2014 15:03:08;38.5"
"387;10/10/2014 15:04:35;38.6"
"388;10/10/2014 15:06:11;38.7"
"389;10/10/2014 15:08:27;38.8"
"390;10/10/2014 15:09:59;38.9"
"391;10/10/2014 15:11:36;39"
"392;10/10/2014 15:12:51;39.1"
"393;10/10/2014 15:13:53;39.2"
"394;10/10/2014 15:14:37;39.3"
"395;10/10/2014 15:15:27;39.4"
"396;10/10/2014 15:16:30;39.5"
"397;10/10/2014 15:17:46;39.6"
"398;10/10/2014 15:18:58;39.7"
"399;10/10/2014 15:21:20;39.8"
"400;10/10/2014 15:23:43;39.9"
"401;10/10/2014 15:25:11;40"
"402;10/10/2014 15:26:31;40.1"
"403;10/10/2014 15:27:29;40.2"
"404;10/10/2014 15:28:33;40.3"
"405;10/10/2014 15:30:20;40.4"
"406;10/10/2014 15:31:46;40.5"
"407;10/10/2014 15:32:59;40.6"
"408;10/10/2014 15:34:31;40.7"
"409;10/10/2014 15:37:10;40.8"
"410;10/10/2014 15:40:08;40.9"
"411;10/10/2014 15:43:32;41"
"412;10/10/2014 15:45:57;41.1"
"413;10/10/2014 15:48:32;41.2"
"414;10/10/2014 15:54:03;41.3"
"415;10/10/2014 16:05:05;41.4"
"416;10/10/2014 16:15:27;41.5"
"417;10/10/2014 16:43:36;41.6"
"418;10/10/2014 16:45:20;41.7"
"419;10/10/2014 16:49:05;41.8"
"420;10/10/2014 16:55:08;41.9"
"421;10/10/2014 16:59:34;42"
"422;10/10/2014 17:03:34;42.1"
"423;10/10/2014 17:21:39;42.2"
"424;10/10/2014 17:53:34;42.3"
"425;10/10/2014 18:07:34;42.4"
"426;10/10/2014 19:53:33;42.5"
"427;10/10/2014 23:01:32;42.6"
"428;10/10/2014 23:10:25;42.7"
"429;10/10/2014 23:16:22;42.8"
"430;10/10/2014 23:21:23;42.9"
"431;10/10/2014 23:26:57;43"
"432;10/10/2014 23:33:07;43.1"
"433;10/10/2014 23:40:13;43.2"
"434;10/10/2014 23:44:32;43.3"
"435;10/10/2014 23:47:48;43.4"
"436;10/10/2014 23:50:58;43.5"
"437;10/10/2014 23:54:34;43.6"
"438;10/10/2014 23:57:11;43.7"
"439;11/10/2014 00:00:05;43.8"
"440;11/10/2014 00:03:06;43.9"
"441;11/10/2014 00:06:51;44"
"442;11/10/2014 00:10:49;44.1"
"443;11/10/2014 00:13:55;44.2"
"444;11/10/2014 00:17:18;44.3"
"445;11/10/2014 00:22:12;44.4"
"446;11/10/2014 00:28:17;44.5"
"447;11/10/2014 00:34:59;44.6"
"448;11/10/2014 00:38:19;44.7"
"449;11/10/2014 00:42:05;44.8"
"450;11/10/2014 00:46:39;44.9"
"451;11/10/2014 00:50:45;45"
"452;11/10/2014 00:54:18;45.1"
"453;11/10/2014 00:58:17;45.2"
"454;11/10/2014 01:01:27;45.3"
"455;11/10/2014 01:05:28;45.4"
"456;11/10/2014 01:09:08;45.5"
"457;11/10/2014 01:13:34;45.6"
"458;11/10/2014 01:17:23;45.7"
"459;11/10/2014 01:21:05;45.8"
"460;11/10/2014 01:24:16;45.9"
"461;11/10/2014 01:27:43;46"
"462;11/10/2014 01:31:25;46.1"
"463;11/10/2014 01:35:05;46.2"
"464;11/10/2014 01:39:18;46.3"
"465;11/10/2014 01:42:21;46.4"
"466;11/10/2014 01:45:18;46.5"
"467;11/10/2014 01:48:22;46.6"
"468;11/10/2014 01:51:03;46.7"
"469;11/10/2014 01:53:22;46.8"
"470;11/10/2014 01:55:43;46.9"
"471;11/10/2014 01:58:23;47"
"472;11/10/2014 02:00:47;47.1"
"473;11/10/2014 02:03:37;47.2"
"474;11/10/2014 02:07:39;47.3"
"475;11/10/2014 02:51:18;47.4"
"476;11/10/2014 06:55:13;47.5"
"477;11/10/2014 06:56:41;47.6"
"478;11/10/2014 06:58:11;47.7"
"479;11/10/2014 06:59:47;47.8"
"480;11/10/2014 07:01:06;47.9"
"481;11/10/2014 07:02:34;48"
"482;11/10/2014 07:04:02;48.1"
"483;11/10/2014 07:05:38;48.2"
"484;11/10/2014 07:07:13;48.3"
"485;11/10/2014 07:08:57;48.4"
"486;11/10/2014 07:10:35;48.5"
"487;11/10/2014 07:12:33;48.6"
"488;11/10/2014 07:14:24;48.7"
"489;11/10/2014 07:16:40;48.8"
"490;11/10/2014 07:18:52;48.9"
"491;11/10/2014 07:21:10;49"
"492;11/10/2014 07:23:14;49.1"
"493;11/10/2014 07:25:26;49.2"
"494;11/10/2014 07:27:22;49.3"
"495;11/10/2014 07:29:35;49.4"
"496;11/10/2014 07:31:30;49.5"
"497;11/10/2014 07:33:52;49.6"
"498;11/10/2014 07:37:13;49.7"
"499;11/10/2014 07:52:00;49.8"
"500;11/10/2014 07:52:04;49.9"
"501;11/10/2014 07:52:30;50"
"502;11/10/2014 07:53:23;50.1"
"503;11/10/2014 07:54:25;50.2"
"504;11/10/2014 07:55:23;50.3"
"505;11/10/2014 07:56:27;50.4"
"506;11/10/2014 07:57:30;50.5"
"507;11/10/2014 07:58:41;50.6"
"508;11/10/2014 07:59:35;50.7"
"509;11/10/2014 08:00:44;50.8"
"510;11/10/2014 08:01:50;50.9"
"511;11/10/2014 08:02:58;51"
"512;11/10/2014 08:04:05;51.1"
"513;11/10/2014 08:05:26;51.2"
"514;11/10/2014 08:06:36;51.3"
"515;11/10/2014 08:07:43;51.4"
"516;11/10/2014 08:08:57;51.5"
"517;11/10/2014 08:10:14;51.6"
"518;11/10/2014 08:11:21;51.7"
"519;11/10/2014 08:12:40;51.8"
"520;11/10/2014 08:13:43;51.9"
"521;11/10/2014 08:14:58;52"
"522;11/10/2014 08:16:04;52.1"
"523;11/10/2014 08:17:22;52.2"
"524;11/10/2014 08:18:39;52.3"
"525;11/10/2014 08:19:55;52.4"
"526;11/10/2014 08:21:01;52.5"
"527;11/10/2014 08:22:13;52.6"
"528;11/10/2014 08:23:26;52.7"
"529;11/10/2014 08:24:40;52.8"
"530;11/10/2014 08:25:59;52.9"
"531;11/10/2014 08:27:33;53"
"532;11/10/2014 08:28:44;53.1"
"533;11/10/2014 08:30:16;53.2"
"534;11/10/2014 08:31:48;53.3"
"535;11/10/2014 08:33:23;53.4"
"536;11/10/2014 08:34:54;53.5"
"537;11/10/2014 08:36:48;53.6"
"538;11/10/2014 08:37:53;53.7"
"539;11/10/2014 08:39:17;53.8"
"540;11/10/2014 08:42:27;53.9"
"541;11/10/2014 08:43:23;54"
"542;11/10/2014 08:44:43;54.1"
"543;11/10/2014 08:46:45;54.2"
"544;11/10/2014 08:48:39;54.3"
"545;11/10/2014 08:50:34;54.4"
"546;11/10/2014 08:52:08;54.5"
"547;11/10/2014 08:53:49;54.6"
"548;11/10/2014 08:55:19;54.7"
"549;11/10/2014 08:57:09;54.8"
"550;11/10/2014 08:58:47;54.9"
"551;11/10/2014 09:00:28;55"
"552;11/10/2014 09:01:55;55.1"
"553;11/10/2014 09:03:32;55.2"
"554;11/10/2014 09:04:58;55.3"
"555;11/10/2014 09:06:36;55.4"
"556;11/10/2014 09:08:06;55.5"
"557;11/10/2014 09:09:42;55.6"
"558;11/10/2014 09:11:00;55.7"
"559;11/10/2014 09:12:25;55.8"
"560;11/10/2014 09:13:40;55.9"
"561;11/10/2014 09:14:54;56"
"562;11/10/2014 09:16:07;56.1"
"563;11/10/2014 09:17:25;56.2"
"564;11/10/2014 09:18:44;56.3"
"565;11/10/2014 09:20:06;56.4"
"566;11/10/2014 09:21:28;56.5"
"567;11/10/2014 09:23:04;56.6"
"568;11/10/2014 09:24:23;56.7"
"569;11/10/2014 09:25:50;56.8"
"570;11/10/2014 09:27:00;56.9"
"571;11/10/2014 09:28:16;57"
"572;11/10/2014 09:29:22;57.1"
"573;11/10/2014 09:30:40;57.2"
"574;11/10/2014 09:31:54;57.3"
"575;11/10/2014 09:33:01;57.4"
"576;11/10/2014 09:34:03;57.5"
"577;11/10/2014 09:35:06;57.6"
"578;11/10/2014 09:35:57;57.7"
"579;11/10/2014 09:36:52;57.8"
"580;11/10/2014 09:37:50;57.9"
"581;11/10/2014 09:39:04;58"
"582;11/10/2014 09:40:13;58.1"
"583;11/10/2014 09:41:29;58.2"
"584;11/10/2014 09:42:29;58.3"
"585;11/10/2014 09:43:29;58.4"
"586;11/10/2014 09:44:29;58.5"
"587;11/10/2014 09:45:56;58.6"
"588;11/10/2014 09:47:04;58.7"
"589;11/10/2014 09:49:23;58.8"
"590;11/10/2014 12:13:55;58.9"
"591;11/10/2014 12:17:00;59"
"592;11/10/2014 12:18:34;59.1"
"593;11/10/2014 12:20:05;59.2"
"594;11/10/2014 12:21:33;59.3"
"595;11/10/2014 12:23:32;59.4"
"596;11/10/2014 12:25:22;59.5"
"597;11/10/2014 12:28:27;59.6"
"598;11/10/2014 12:32:34;59.7"
"599;11/10/2014 12:35:47;59.8"
"600;11/10/2014 12:39:44;59.9"
"601;11/10/2014 12:43:31;60"
"602;11/10/2014 12:45:40;60.1"
"603;11/10/2014 12:47:51;60.2"
"604;11/10/2014 12:50:13;60.3"
"605;11/10/2014 12:52:14;60.4"
"606;11/10/2014 12:54:04;60.5"
"607;11/10/2014 12:56:21;60.6"
"608;11/10/2014 12:58:23;60.7"
"609;11/10/2014 13:01:12;60.8"
"610;11/10/2014 13:03:00;60.9"
"611;11/10/2014 13:04:31;61"
"612;11/10/2014 13:06:04;61.1"
"613;11/10/2014 13:08:22;61.2"
"614;11/10/2014 13:10:37;61.3"
"615;11/10/2014 13:13:29;61.4"
"616;11/10/2014 13:15:33;61.5"
"617;11/10/2014 13:17:39;61.6"
"618;11/10/2014 13:19:42;61.7"
"619;11/10/2014 13:21:43;61.8"
"620;11/10/2014 13:23:40;61.9"
"621;11/10/2014 13:26:28;62"
"622;11/10/2014 13:29:18;62.1"
"623;11/10/2014 13:32:45;62.2"
"624;11/10/2014 13:35:44;62.3"
"625;11/10/2014 13:39:14;62.4"
"626;11/10/2014 13:42:57;62.5"
"627;11/10/2014 13:49:14;62.6"
"628;11/10/2014 13:56:16;62.7"
"629;11/10/2014 14:03:19;62.8"
"630;11/10/2014 14:11:47;62.9"
"631;11/10/2014 14:20:02;63"
"632;11/10/2014 14:26:00;63.1"
"633;11/10/2014 14:43:17;63.2"
"634;11/10/2014 14:55:44;63.3"
"635;11/10/2014 15:10:07;63.4"
"636;11/10/2014 16:27:36;63.5"
"637;11/10/2014 16:37:22;63.6"
"638;11/10/2014 16:48:43;63.7"
"639;11/10/2014 17:00:15;63.8"
"640;12/10/2014 13:58:16;63.9"
"641;12/10/2014 14:26:14;64"
"642;12/10/2014 22:56:58;64.1"
"643;13/10/2014 00:47:34;64.2"
"644;14/10/2014 00:27:33;64.3"
"645;14/10/2014 00:37:14;64.4"
"646;14/10/2014 01:02:08;64.5"
"647;14/10/2014 09:23:05;64.6"
"648;15/10/2014 01:05:59;64.7"
"649;15/10/2014 01:15:33;64.8"
"650;15/10/2014 01:23:25;64.9"
"651;15/10/2014 02:06:07;65"
"652;15/10/2014 02:13:03;65.1"
"653;15/10/2014 02:38:07;65.2"
"654;15/10/2014 02:41:54;65.3"
"655;15/10/2014 03:12:12;65.4"
"656;15/10/2014 04:12:26;65.5"
"657;15/10/2014 08:14:05;65.6"
"658;15/10/2014 10:59:01;65.7"
"659;15/10/2014 11:24:15;65.8"
"660;15/10/2014 11:36:02;65.9"
"661;15/10/2014 11:52:16;66"
"662;15/10/2014 12:29:14;66.1"
"663;15/10/2014 12:45:37;66.2"
